level_0,index,Unnamed: 0,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
9667,9982,10077,4,208.8888889,4.0,134.0,37,1335.809127,0.024242424,0.038460744,6.062330164,0.0,Dec,1.0,1,6,1,Returning_Visitor,False,False
9668,9983,10078,0,0.0,0.0,0.0,24,743.75,0.0,0.016666667,0.0,0.0,Dec,2.0,2,2,2,New_Visitor,True,False
9669,9984,10079,0,0.0,1.0,17.75,65,6203.690476,0.007395833,0.0272806679999999,0.0,0.0,Dec,2.0,1,1,2,Returning_Visitor,False,False
9670,9985,10080,2,41.5,1.0,57.5,19,2689.625,0.0,0.024242424,0.0,0.0,Dec,2.0,2,3,2,Returning_Visitor,False,False
9671,9986,10081,4,63.75,0.0,0.0,13,774.7288136,0.0,0.012150434,0.0,0.0,Nov,2.0,2,6,2,Returning_Visitor,False,True
9672,9987,10082,2,9.0,1.0,0.0,106,6617.791228,0.009047619,0.026412307,1.777492546,0.0,Nov,3.0,2,1,1,Returning_Visitor,True,True
9673,9988,10083,0,0.0,2.0,65.5,4,71.5,0.0,0.033333333,0.0,0.0,Nov,2.0,2,1,11,Returning_Visitor,True,False
9674,9989,10084,2,67.5,0.0,0.0,7,393.5,0.0,0.025,0.0,0.0,Dec,2.0,2,1,2,New_Visitor,False,False
9675,9990,10085,4,37.5,2.0,82.0,4,96.625,0.0,0.0175,0.0,0.0,Nov,2.0,2,9,2,New_Visitor,False,False
9676,9991,10086,0,0.0,0.0,0.0,3,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2,4,3,Returning_Visitor,True,False
9677,9992,10087,9,181.275,2.0,65.0,120,3283.715359,0.004651163,0.024543027,2.442153455,0.0,Nov,1.0,2,1,2,Returning_Visitor,False,False
9678,9993,10088,0,0.0,0.0,0.0,5,62.75,0.0,0.04,0.0,0.0,Dec,2.0,2,6,2,Returning_Visitor,True,False
9679,9994,10089,6,149.76190480000002,3.0,267.25,120,3934.201024,0.002459016,0.023646,8.788976395,0.0,Nov,2.0,2,4,2,Returning_Visitor,True,False
9680,9995,10090,2,104.0,1.0,136.5,12,977.5333333,0.0,0.015384615,0.0,0.0,Dec,2.0,2,1,2,Returning_Visitor,False,False
9681,9996,10091,0,0.0,0.0,0.0,41,4373.847619,0.00232288,0.033787661,0.0,0.0,Dec,2.0,5,1,3,Returning_Visitor,True,False
9682,9997,10092,0,0.0,0.0,0.0,7,162.25,0.071428571,0.09047619,0.0,0.0,Dec,2.0,2,3,3,Returning_Visitor,False,False
9683,9998,10093,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2,4,1,Other,False,False
9684,9999,10094,0,0.0,0.0,0.0,35,584.3083333,0.0,0.008571429,0.0,0.0,Dec,3.0,2,3,1,Returning_Visitor,False,False
9685,10000,10095,0,0.0,0.0,0.0,18,559.0,0.047058824,0.098039216,0.0,0.0,Nov,1.0,1,4,1,Returning_Visitor,True,False
9686,10001,10096,0,0.0,0.0,0.0,10,305.0,0.0,0.02,0.0,0.0,Nov,2.0,2,1,8,Returning_Visitor,False,False
9687,10002,10097,1,27.5,0.0,0.0,20,922.7083332999998,0.0,0.00952381,103.1402899,0.0,Dec,2.0,2,6,2,New_Visitor,False,True
9688,10003,10098,0,0.0,0.0,0.0,6,97.5,0.0,0.016666667,0.0,0.0,Dec,1.0,1,3,2,Returning_Visitor,False,False
9689,10004,10099,1,88.0,0.0,0.0,22,516.8333333,0.0,0.016666667,0.0,0.0,Dec,1.0,1,3,8,Returning_Visitor,False,False
9690,10005,10100,2,29.75,0.0,0.0,33,689.202381,0.001010101,0.027020202,0.0,0.0,Dec,2.0,2,2,2,Returning_Visitor,False,False
9691,10006,10101,9,497.1666666999999,0.0,0.0,20,1170.166667,0.012121212,0.023484848,0.0,0.0,Nov,3.0,2,3,2,Returning_Visitor,False,False
9692,10007,10102,7,135.2,5.0,430.3333333000001,68,3974.534501,0.0135135139999999,0.019008442,0.0,0.0,Nov,3.0,2,1,13,Returning_Visitor,True,False
9693,10008,10103,1,27.5,3.0,17.0,1,10.0,0.0,0.04,0.0,0.0,Nov,1.0,1,1,8,New_Visitor,False,True
9694,10009,10104,0,0.0,1.0,14.0,19,1666.75,0.0,0.021052632,0.0,0.0,Nov,8.0,13,9,20,Other,False,False
9695,10010,10105,17,311.25,4.0,428.54761900000005,139,3891.214286,0.001973684,0.011184211,86.79082569,0.0,Dec,2.0,2,1,6,Returning_Visitor,False,False
9696,10011,10106,4,93.75,0.0,0.0,70,2161.388889,0.008767123,0.0174911689999999,0.0,0.0,Nov,1.0,1,1,2,Returning_Visitor,False,True
9697,10012,10107,1,43.5,0.0,0.0,79,2006.834416,0.002531646,0.006439185,0.0,0.0,Nov,3.0,3,1,3,Returning_Visitor,True,False
9698,10013,10108,0,0.0,1.0,29.5,7,103.5208333,0.0,0.002777778,0.0,0.0,Nov,3.0,2,8,1,Returning_Visitor,True,False
9699,10014,10109,0,0.0,0.0,0.0,6,123.75,0.0,0.011111111,0.0,0.0,Dec,2.0,2,7,6,Returning_Visitor,False,False
9700,10015,10110,4,140.475,1.0,0.0,48,1252.561414,0.014038462,0.024738632,0.0,0.0,Nov,3.0,2,1,2,Returning_Visitor,True,False
9701,10016,10111,0,0.0,0.0,0.0,4,478.0333333,0.05,0.047619048,0.0,0.0,Nov,1.0,1,3,2,Returning_Visitor,True,False
9702,10017,10112,0,0.0,0.0,0.0,2,22.0,0.0,0.1,0.0,0.0,Dec,2.0,2,3,1,Returning_Visitor,False,False
9703,10018,10113,5,140.8,4.0,254.75,61,1740.0527780000002,0.0071794869999999,0.0237962039999999,14.62413644,0.0,Nov,2.0,2,2,2,Returning_Visitor,True,False
9704,10019,10114,8,162.5,0.0,0.0,9,156.5,0.018181818,0.027272727,0.0,0.0,Dec,4.0,1,4,8,New_Visitor,False,False
9705,10020,10115,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2.0,4,3,3,Returning_Visitor,False,False
9706,10021,10116,0,0.0,0.0,0.0,10,242.0833333,0.0,0.046666667,0.0,0.0,Nov,2.0,4,7,6,Returning_Visitor,True,False
9707,10022,10117,5,200.5,2.0,390.0,32,904.5666667000002,0.009009009,0.025405405,0.0,0.0,Dec,1.0,2,1,2,Returning_Visitor,True,False
9708,10023,10118,3,179.0,0.0,0.0,15,432.75,0.0,0.011111111,0.0,0.0,Dec,2.0,2,1,2,New_Visitor,False,False
9709,10024,10119,8,52.5,0.0,0.0,33,2714.958333,0.0,0.02,18.16617631,0.0,Dec,2.0,2,7,1,Returning_Visitor,False,False
9710,10025,10120,3,72.0,0.0,0.0,12,871.5,0.015384615,0.030769231,0.0,0.0,Nov,2.0,2,9,3,Returning_Visitor,False,False
9711,10026,10121,0,0.0,2.0,27.0,40,735.5151515,0.0,0.015547416,0.0,0.0,Dec,3.0,2,3,2,Returning_Visitor,False,False
9712,10027,10122,3,68.28571429,0.0,0.0,26,741.0555555999999,0.014285714,0.039707071,13.24667166,0.0,Nov,3.0,2,4,10,Returning_Visitor,False,True
9713,10028,10123,2,58.25,3.0,47.75,24,833.1666667000001,0.028571429,0.0534013609999999,0.0,0.0,Dec,3.0,2,1,1,Returning_Visitor,False,False
9714,10029,10124,0,0.0,0.0,0.0,2,87.0,0.0,0.033333333,0.0,0.0,Nov,3.0,2,4,11,Returning_Visitor,False,False
9715,10030,10125,0,0.0,0.0,0.0,3,136.5,0.0,0.066666667,0.0,0.0,Dec,1.0,1,4,3,Other,False,False
9716,10031,10126,0,0.0,0.0,0.0,17,212.25,0.0,0.023529412,0.0,0.0,Dec,2.0,2,1,20,Returning_Visitor,False,False
9717,10032,10127,2,47.5,0.0,0.0,50,1870.791667,0.002641509,0.024025157,0.0,0.0,Dec,2.0,2,6,1,Returning_Visitor,False,False
9718,10033,10128,1,3.0,0.0,0.0,10,577.1666667000001,0.0,0.022222222,0.0,0.0,Dec,1.0,1,3,1,Returning_Visitor,False,False
9719,10034,10129,7,51.5,0.0,0.0,59,1954.7541670000005,0.0,0.003225806,0.0,0.0,Dec,2.0,2,3,1,Returning_Visitor,False,False
9720,10035,10130,4,36.0,0.0,0.0,23,2359.375,0.0,0.010666667,58.20233822,0.0,Dec,4.0,2,1,1,New_Visitor,False,True
9721,10036,10131,7,109.0416667,0.0,0.0,35,1136.083333,0.0,0.013157895,46.21605051,0.0,Nov,3.0,2,3,3,Returning_Visitor,False,True
9722,10037,10132,0,0.0,0.0,0.0,25,686.5,0.016,0.032,0.0,0.0,Dec,2.0,2,7,1,Returning_Visitor,True,False
9723,10038,10133,6,184.2727273,0.0,0.0,32,1427.689394,0.010810811,0.01966967,13.49031898,0.0,Nov,2.0,2,1,13,Returning_Visitor,False,True
9724,10039,10134,21,1079.184314,4.0,176.5,67,2162.840879,0.0074074069999999,0.018259847,0.548811351,0.0,Nov,3.0,2,1,11,Returning_Visitor,True,False
9725,10040,10135,0,0.0,2.0,174.0,105,5254.158332999999,0.001869159,0.017589264,0.0,0.0,Nov,2.0,2,3,2,Returning_Visitor,False,False
9726,10041,10136,2,154.5,0.0,0.0,7,108.4166667,0.0,0.044444444,0.0,0.0,Nov,1.0,5,9,2,New_Visitor,False,False
9727,10042,10137,11,570.25,0.0,0.0,39,1728.25,0.0066666669999999,0.019777778,22.42576795,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,True
9728,10043,10138,0,0.0,0.0,0.0,4,156.5,0.0,0.05,0.0,0.0,Dec,1.0,8,1,6,New_Visitor,False,False
9729,10044,10139,9,116.5416667,4.0,208.6666667,57,1813.250382,0.003030303,0.011897547,30.60955642,0.0,Nov,1.0,2,1,2,Returning_Visitor,False,True
9730,10045,10140,1,21.0,0.0,0.0,31,1998.25,0.01010101,0.037373737,0.0,0.0,Nov,2.0,2,1,2,Returning_Visitor,True,False
9731,10046,10141,0,0.0,0.0,0.0,9,396.1666667,0.0,0.022222222,0.0,0.0,Nov,3.0,2,8,13,Other,False,False
9732,10047,10142,0,0.0,0.0,0.0,16,576.3,0.016666667,0.011458333,0.0,0.0,Nov,3.0,2,1,2,Returning_Visitor,False,False
9733,10048,10143,0,0.0,0.0,0.0,33,1035.083333,0.012121212,0.032323232,0.0,0.0,Nov,2.0,10,1,3,Returning_Visitor,False,False
9734,10049,10144,6,81.54166667,0.0,0.0,23,808.0416667000001,0.000833333,0.044166667,0.0,0.0,Dec,2.0,2,7,8,Returning_Visitor,True,False
9735,10050,10145,1,63.5,0.0,0.0,10,552.3333332999999,0.0,0.016363636,0.0,0.0,Dec,1.0,1,4,10,Returning_Visitor,False,False
9736,10051,10147,0,0.0,0.0,0.0,18,491.75,0.0,0.027777778,0.0,0.0,Dec,2.0,2,6,11,New_Visitor,False,False
9737,10052,10148,0,0.0,0.0,0.0,23,901.2666667,0.0,0.017391304,0.0,0.0,Dec,1.0,1,1,2,New_Visitor,True,False
9738,10053,10149,0,0.0,0.0,0.0,10,158.75,0.0,0.02,0.0,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,False
9739,10054,10150,0,0.0,0.0,0.0,58,1599.5,0.0,0.007142857,0.0,0.0,Nov,4.0,2,1,3,Returning_Visitor,False,False
9740,10055,10151,1,7.0,0.0,0.0,5,78.5,0.0,0.028571429,0.0,0.0,Dec,2.0,2,7,1,Returning_Visitor,False,False
9741,10056,10152,1,13.0,4.0,37.5,32,675.6666667000001,0.005714286,0.028571429,0.0,0.0,Dec,2.0,4,1,10,Returning_Visitor,False,False
9742,10057,10153,0,0.0,0.0,0.0,108,4590.431277000001,0.005555556,0.0227513229999999,0.0,0.0,Nov,2.0,2,2,1,Returning_Visitor,False,False
9743,10058,10154,1,55.5,0.0,0.0,8,158.25,0.0,0.022222222,0.0,0.0,Nov,2.0,2,3,10,Returning_Visitor,False,False
9744,10059,10155,2,53.5,0.0,0.0,13,287.3333333,0.0,0.013333333,0.0,0.0,Nov,2.0,2,1,6,New_Visitor,True,False
9745,10060,10156,0,0.0,0.0,0.0,6,253.5833333,0.05,0.056666667,0.0,0.0,Dec,3.0,3,1,3,Returning_Visitor,False,False
9746,10061,10157,0,0.0,0.0,0.0,49,1768.980303,0.0,0.004166667,9.084767800000002,0.0,Nov,3.0,2,4,11,Returning_Visitor,True,True
9747,10062,10158,4,119.3333333,0.0,0.0,174,5602.593506,0.0,0.009057596,0.0,0.0,Dec,2.0,2,4,1,Returning_Visitor,False,False
9748,10063,10159,1,13.83333333,1.0,0.0,200,8336.039583,0.004207921,0.017597513,3.730318306,0.0,Nov,2.0,5,4,1,Returning_Visitor,False,True
9749,10065,10161,1,0.0,0.0,0.0,56,2627.756494,0.021052632,0.0250446629999999,0.0,0.0,Nov,3.0,2,1,2,Returning_Visitor,True,True
9750,10066,10162,0,0.0,0.0,0.0,14,244.75,0.0,0.014285714,0.0,0.0,Dec,2.0,2,1,3,Returning_Visitor,False,False
9751,10067,10163,10,790.9,0.0,0.0,54,2702.390385,0.003076923,0.0185188539999999,0.0,0.0,Nov,2.0,2,1,10,Returning_Visitor,False,True
9752,10068,10164,3,52.75,0.0,0.0,31,3069.0777780000003,0.006451613,0.020537634,5.793026792,0.0,Nov,1.0,1,3,2,Returning_Visitor,False,True
9753,10069,10165,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2.0,4,1,3,Returning_Visitor,False,False
9754,10070,10166,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1.0,1,2,3,Returning_Visitor,False,False
9755,10071,10167,2,36.5,0.0,0.0,47,1073.31002,0.004787234,0.029749907,0.0,0.0,Nov,1.0,1,1,3,Returning_Visitor,True,False
9756,10072,10168,8,125.6309524,6.0,75.0,312,13379.36658,0.0027692309999999,0.014969192,8.055833997999999,0.0,Dec,2.0,2,4,2,Returning_Visitor,False,False
9757,10073,10169,2,105.75,0.0,0.0,19,1124.888889,0.010526316,0.028229665,0.0,0.0,Nov,3.0,2,9,2,Returning_Visitor,True,False
9758,10074,10170,0,0.0,2.0,26.5,149,6001.171475,0.004,0.022010916,0.0,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,True
9759,10075,10171,1,56.5,1.0,41.5,87,2504.870761,0.0195559119999999,0.036429937,0.0,0.0,Nov,1.0,2,1,11,Returning_Visitor,True,False
9760,10076,10172,1,8.0,3.0,181.25,124,4722.568651,0.015892388,0.02243106,24.28901413,0.0,Nov,1.0,1,1,3,Returning_Visitor,False,True
9761,10077,10173,3,63.0,2.0,204.25,20,457.25,0.009090909,0.013636364,0.0,0.0,Dec,3.0,2,7,2,New_Visitor,False,True
9762,10078,10174,1,54.0,0.0,0.0,23,816.7761905,0.0,0.012318841,0.0,0.0,Dec,2.0,2,5,10,Returning_Visitor,False,False
9763,10079,10175,0,0.0,0.0,0.0,108,3279.238428,0.0120370369999999,0.030709877,0.0,0.0,Nov,2.0,2,7,1,Returning_Visitor,False,False
9764,10080,10176,16,305.0,0.0,0.0,147,4123.956674,0.003797468,0.010521398,0.0,0.0,Nov,2.0,2,1,8,Returning_Visitor,False,True
9765,10081,10177,1,0.0,0.0,0.0,60,1995.416667,0.0,0.003389831,61.58171224,0.0,Nov,2.0,4,1,7,New_Visitor,False,True
9766,10082,10178,0,0.0,0.0,0.0,24,1242.0,0.02173913,0.0623188409999999,0.0,0.0,Nov,2.0,2,7,1,Returning_Visitor,False,False
9767,10083,10179,3,54.5,0.0,0.0,67,2891.744571,0.013235294,0.0239018329999999,0.0,0.0,Nov,3.0,2,1,13,Returning_Visitor,True,False
9768,10084,10180,4,934.5,1.0,92.0,18,937.7166667,0.0,0.005555556,0.0,0.0,Dec,1.0,1,6,2,New_Visitor,False,False
9769,10085,10181,1,4.0,0.0,0.0,39,983.1388889,0.015384615,0.017599068,0.0,0.0,Nov,3.0,2,6,3,Returning_Visitor,False,False
9770,10086,10182,0,0.0,2.0,1368.0,26,650.8083333,0.0,0.014285714,0.0,0.0,Nov,1.0,1,1,2,Returning_Visitor,True,True
9771,10087,10183,1,65.5,0.0,0.0,2,99.0,0.033333333,0.066666667,0.0,0.0,Nov,4.0,2,1,8,New_Visitor,True,False
9772,10088,10184,5,142.75,0.0,0.0,76,1523.57803,0.012987013,0.021101928,0.0,0.0,Nov,2.0,2,1,1,Returning_Visitor,False,False
9773,10089,10185,0,0.0,0.0,0.0,15,729.0,0.0,0.033333333,0.0,0.0,Nov,3.0,2,1,8,New_Visitor,True,False
9774,10090,10186,9,241.8416667,0.0,0.0,25,673.0333333,0.002150538,0.005222734,27.97341787,0.0,Nov,1.0,1,3,2,New_Visitor,False,False
9775,10091,10187,0,0.0,2.0,21.0,17,190.7083333,0.022222222,0.039259259,0.0,0.0,Nov,3.0,2,1,13,Returning_Visitor,True,False
9776,10092,10188,1,34.5,0.0,0.0,10,277.0357143,0.0,0.002777778,0.0,0.0,Dec,1.0,1,8,8,New_Visitor,True,False
9777,10093,10189,5,61.0125,0.0,0.0,51,1141.066667,0.003571429,0.011093074,0.0,0.0,Dec,2.0,2,6,2,New_Visitor,False,False
9778,10094,10190,0,0.0,0.0,0.0,15,1506.916667,0.004444444,0.033015873,0.0,0.0,Nov,1.0,8,2,11,Returning_Visitor,False,False
9779,10095,10191,0,0.0,0.0,0.0,39,1346.966667,0.0,0.005128205,67.02771302,0.0,Dec,1.0,1,4,2,New_Visitor,False,True
9780,10096,10192,0,0.0,0.0,0.0,4,60.5,0.1,0.15,0.0,0.0,Nov,1.0,1,1,1,Returning_Visitor,False,False
9781,10097,10193,2,51.5,2.0,99.5,15,771.875,0.01,0.026666667,15.39534668,0.0,Dec,2.0,2,3,2,Returning_Visitor,False,False
9782,10098,10194,9,178.5,0.0,0.0,10,558.0,0.011764706,0.023529412,0.0,0.0,Nov,2.0,5,1,11,Returning_Visitor,False,False
9783,10099,10195,12,152.75,1.0,0.0,219,7044.0645079999995,0.003312325,0.015735853,11.65798375,0.0,Nov,2.0,2,1,1,Returning_Visitor,False,True
9784,10100,10196,1,8.0,0.0,0.0,34,709.3333332999999,0.0,0.014761905,0.0,0.0,Nov,2.0,2,1,1,Returning_Visitor,False,False
9785,10101,10197,10,770.7388889,2.0,138.66666669999998,35,726.0388889,0.0,0.005434783,10.82357287,0.0,Nov,2.0,2,7,2,Returning_Visitor,False,True
9786,10102,10198,7,172.375,2.0,52.5,226,12900.7676,0.004361055,0.017955889,44.69642794,0.0,Nov,2.0,2,1,2,Returning_Visitor,False,True
9787,10103,10199,0,0.0,4.0,82.5,22,1087.986111,0.007692308,0.020244755,0.0,0.0,Nov,3.0,2,3,2,Returning_Visitor,False,False
9788,10104,10200,0,0.0,0.0,0.0,11,188.4583333,0.0,0.009090909,0.0,0.0,Nov,1.0,1,1,8,New_Visitor,False,False
9789,10105,10201,0,0.0,0.0,0.0,79,4218.916667,0.012820513,0.028846154,0.0,0.0,Dec,2.0,4,7,1,Returning_Visitor,False,False
9790,10106,10202,5,316.5,4.0,185.5,144,5757.853961,0.002968037,0.0140300739999999,0.0,0.0,Nov,1.0,1,1,2,Returning_Visitor,False,False
9791,10107,10203,6,315.1666667,1.0,85.0,10,402.8055556000001,0.014285714,0.014285714,0.0,0.0,Dec,3.0,2,2,2,New_Visitor,False,True
9792,10108,10204,0,0.0,0.0,0.0,32,2787.75,0.00625,0.003125,0.0,0.0,Nov,1.0,1,1,2,New_Visitor,False,False
9793,10109,10205,2,40.5,0.0,0.0,133,4815.7016060000005,0.003731343,0.011738458,8.969447973,0.0,Nov,2.0,2,3,1,Returning_Visitor,False,True
9794,10110,10206,0,0.0,0.0,0.0,91,4766.021032,0.0,0.009213483,0.0,0.0,Dec,2.0,2,1,2,New_Visitor,False,False
9795,10111,10207,0,0.0,1.0,59.5,37,925.6666667000002,0.0,0.0078947369999999,0.0,0.0,Nov,3.0,2,4,2,Returning_Visitor,True,False
9796,10112,10208,17,856.8333332999998,0.0,0.0,78,4716.572619,0.011494253,0.026155811,0.0,0.0,Dec,3.0,2,1,1,Returning_Visitor,True,False
9797,10113,10209,0,0.0,0.0,0.0,2,15.0,0.0,0.1,0.0,0.0,Nov,2.0,2,1,1,Returning_Visitor,False,False
9798,10114,10210,0,0.0,0.0,0.0,5,184.0,0.0,0.04,0.0,0.0,Nov,4.0,1,4,2,Returning_Visitor,False,False
9799,10115,10211,0,0.0,0.0,0.0,20,1245.57619,0.0,0.005263158,0.0,0.0,Nov,3.0,2,1,3,Returning_Visitor,False,False
9800,10116,10212,11,504.2833333,1.0,0.0,58,2451.058466,0.012365591,0.022769886,0.0,0.0,Dec,3.0,2,1,1,Returning_Visitor,False,False
9801,10117,10213,0,0.0,0.0,0.0,12,292.875,0.0,0.028333333,0.0,0.0,Nov,4.0,2,3,2,Returning_Visitor,True,False
9802,10118,10214,0,0.0,0.0,0.0,37,2296.25,0.0,0.014864865,0.0,0.0,Nov,2.0,2,1,13,Returning_Visitor,False,False
9803,10119,10215,4,59.2,0.0,0.0,5,38.35833333,0.0,0.043915344,0.0,0.0,Dec,3.0,2,8,2,Returning_Visitor,False,False
9804,10120,10216,0,0.0,0.0,0.0,21,476.86666669999994,0.00952381,0.034126984,0.0,0.0,Nov,3.0,2,1,2,Returning_Visitor,True,False
9805,10121,10217,0,0.0,0.0,0.0,11,435.3333333000001,0.063636364,0.104242424,0.0,0.0,Nov,1.0,1,1,3,Returning_Visitor,False,False
9806,10122,10218,0,0.0,0.0,0.0,13,597.625,0.007692308,0.034615385,0.0,0.0,Nov,3.0,2,1,8,Returning_Visitor,False,True
9807,10123,10219,1,120.5,0.0,0.0,75,1677.805952,0.006578947,0.023128655,0.0,0.0,Dec,2.0,2,1,1,Returning_Visitor,False,False
9808,10124,10220,2,170.0,1.0,22.0,39,1177.291667,0.002564103,0.01965812,0.0,0.0,Nov,2.0,5,7,2,Returning_Visitor,False,False
9809,10125,10221,9,387.75,0.0,0.0,64,980.5021994,0.0008667389999999,0.012798697,9.581561053,0.0,Nov,3.0,2,3,1,Returning_Visitor,False,True
9810,10126,10223,2,44.5,0.0,0.0,35,1330.666667,0.005882353,0.014705882,0.0,0.0,Nov,2.0,2,6,3,Returning_Visitor,False,False
9811,10127,10224,0,0.0,0.0,0.0,24,1050.5,0.022727273,0.062121212,0.0,0.0,Dec,2.0,10,4,1,Returning_Visitor,False,False
9812,10128,10225,4,101.3333333,7.0,693.5,171,9119.885413,0.00441989,0.021627971,0.686565227,0.0,Dec,2.0,2,3,10,Returning_Visitor,False,False
9813,10129,10226,4,55.0,0.0,0.0,2,13.0,0.0,0.028571429,0.0,0.0,Dec,2.0,10,4,2,New_Visitor,False,True
9814,10130,10227,0,0.0,0.0,0.0,48,1053.952381,0.005434783,0.0098155469999999,0.0,0.0,Nov,1.0,1,1,2,Returning_Visitor,False,False
9815,10131,10228,4,192.5714286,8.0,1193.125,146,8150.556716,0.001290323,0.01127957,1.842913617,0.0,Nov,2.0,4,4,2,Returning_Visitor,True,False
9816,10132,10229,0,0.0,0.0,0.0,40,1385.666667,0.005,0.0225,0.0,0.0,Nov,2.0,2,1,1,Returning_Visitor,False,False
9817,10133,10230,5,39.0,0.0,0.0,13,137.0,0.0,0.011764706,0.0,0.0,Nov,2.0,4,3,2,New_Visitor,False,True
9818,10134,10231,0,0.0,0.0,0.0,7,88.0,0.085714286,0.142857143,0.0,0.0,Nov,2.0,4,3,1,Returning_Visitor,False,False
9819,10135,10232,1,3.0,0.0,0.0,11,1046.666667,0.005555556,0.025,0.0,0.0,Nov,3.0,2,1,10,Returning_Visitor,True,False
9820,10136,10233,1,10.0,0.0,0.0,27,548.2833333,0.003703704,0.025308642,0.0,0.0,Dec,2.0,4,9,2,Returning_Visitor,False,False
9821,10137,10234,0,0.0,0.0,0.0,20,526.5,0.02,0.035,0.0,0.0,Nov,3.0,2,2,13,Returning_Visitor,False,False
9822,10138,10235,6,190.9231928,0.0,0.0,7,603.2565261,0.0218623479999999,0.034024526,0.0,0.0,Nov,1.0,1,3,2,Returning_Visitor,False,False
9823,10139,10236,0,0.0,0.0,0.0,4,67.75,0.0,0.05,0.0,0.0,Nov,2.0,2,1,1,Returning_Visitor,False,False
9824,10140,10237,0,0.0,0.0,0.0,17,559.75,0.011764706,0.019607843,0.0,0.0,Nov,1.0,1,3,3,Returning_Visitor,False,False
9825,10141,10238,1,30.5,0.0,0.0,324,14213.636519999998,0.0020639829999999,0.010072239,4.485584737,0.0,Nov,2.0,2,9,1,Returning_Visitor,True,True
9826,10142,10239,0,0.0,0.0,0.0,2,8.0,0.15,0.15,0.0,0.0,Nov,1.0,1,1,3,Returning_Visitor,False,False
9827,10143,10240,0,0.0,1.0,0.0,44,2807.164836,0.025,0.027424242,0.0,0.0,Nov,1.0,1,4,2,Returning_Visitor,False,True
9828,10144,10241,3,86.5,0.0,0.0,30,2623.916667,0.0066666669999999,0.007619048,23.00194502,0.0,Dec,2.0,5,1,2,New_Visitor,True,True
9829,10145,10242,0,0.0,0.0,0.0,85,2112.101515,0.003529412,0.014196078,0.0,0.0,Nov,2.0,2,1,3,Returning_Visitor,False,False
9830,10146,10243,0,0.0,0.0,0.0,2,34.5,0.0,0.1,0.0,0.0,Nov,2.0,2,3,3,Returning_Visitor,True,False
9831,10147,10244,5,526.85,4.0,143.25,266,9770.812093,0.007348856,0.024720163,0.245152903,0.0,Nov,2.0,4,4,2,Returning_Visitor,True,False
9832,10148,10245,12,209.375,0.0,0.0,43,2754.117424,0.0046875,0.033875153,13.68108942,0.0,Dec,3.0,2,3,2,Returning_Visitor,False,False
9833,10149,10246,0,0.0,0.0,0.0,45,1682.25,0.026666667,0.0577777779999999,0.0,0.0,Nov,2.0,2,4,1,Returning_Visitor,False,False
9834,10150,10247,5,64.9,0.0,0.0,21,1922.15,0.0,0.009333333,60.62885042,0.0,Nov,3.0,2,1,2,New_Visitor,False,True
9835,10151,10248,0,0.0,0.0,0.0,17,1293.083333,0.0,0.013333333,0.0,0.0,Dec,2.0,5,7,2,New_Visitor,False,False
9836,10152,10249,0,0.0,0.0,0.0,3,34.0,0.0,0.066666667,0.0,0.0,Dec,2.0,2,1,2,Returning_Visitor,True,False
9837,10153,10250,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2.0,5,1,1,Returning_Visitor,False,False
9838,10154,10251,3,238.05,5.0,1488.0,104,3275.87381,0.003030303,0.010822511,1.560184165,0.0,Nov,1.0,1,3,10,Returning_Visitor,False,True
9839,10155,10252,0,0.0,0.0,0.0,38,935.0,0.0,0.007769424,0.0,0.0,Nov,2.0,2,3,11,New_Visitor,False,False
9840,10156,10253,0,0.0,0.0,0.0,14,208.9,0.0,0.014285714,0.0,0.0,Nov,1.0,8,4,11,Returning_Visitor,True,False
9841,10158,10255,2,55.5,0.0,0.0,2,26.0,0.0,0.06,0.0,0.0,Dec,1.0,2,9,3,Returning_Visitor,True,True
9842,10159,10256,4,73.33333333,1.0,0.0,52,1543.75,0.004166667,0.023639456,0.0,0.0,Nov,2.0,2,9,13,Returning_Visitor,False,False
9843,10161,10258,2,56.5,0.0,0.0,12,544.8333332999999,0.0,0.007142857,31.38886179,0.0,Dec,1.0,2,1,2,Other,True,False
9844,10162,10259,7,102.5,0.0,0.0,9,64.75,0.0,0.027272727,0.0,0.0,Nov,2.0,2,5,2,New_Visitor,False,False
9845,10163,10260,0,0.0,0.0,0.0,21,289.5,0.00952381,0.038095238,0.0,0.0,Dec,2.0,2,6,10,Returning_Visitor,False,False
9846,10164,10261,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2.0,2,7,8,New_Visitor,False,False
